centre,par,sc,dom,ref,d,t,s,n,v
egrr,z925hpa,mae,shem,ob,--,--,18,169,6.288399644970414
egrr,z925hpa,mae,shem,ob,--,--,24,169,6.467544733727809
egrr,z925hpa,mae,shem,ob,--,--,30,169,7.024433727810651
egrr,z925hpa,mae,shem,ob,--,--,36,169,7.29507627218935
egrr,z925hpa,mae,shem,ob,--,--,42,169,7.925082071005917
egrr,z925hpa,mae,shem,ob,--,--,48,169,8.26311053254438
egrr,z925hpa,mae,shem,ob,--,--,60,169,9.45894372781065
egrr,z925hpa,mae,shem,ob,--,--,72,169,10.76529047337278
egrr,z925hpa,mae,shem,ob,--,--,84,169,12.25409124260355
egrr,z925hpa,mae,shem,ob,--,--,96,169,13.87143473372781
egrr,z925hpa,mae,shem,ob,--,--,108,169,15.953192071005917
egrr,z925hpa,mae,shem,ob,--,--,120,169,18.03587378698225
egrr,z925hpa,mae,shem,ob,--,--,132,169,20.554033136094674
egrr,z925hpa,mae,shem,ob,--,--,144,169,23.137039053254437
egrr,z925hpa,rmse,nhem,ob,--,--,0,169,7.159995630945975
egrr,z925hpa,rmse,nhem,ob,--,--,6,169,7.6703345015591085
egrr,z925hpa,rmse,nhem,ob,--,--,12,169,7.917612876167064
egrr,z925hpa,rmse,nhem,ob,--,--,18,169,8.449891610511946
egrr,z925hpa,rmse,nhem,ob,--,--,24,169,8.749535582931383
egrr,z925hpa,rmse,nhem,ob,--,--,30,169,9.470509563052325
egrr,z925hpa,rmse,nhem,ob,--,--,36,169,9.91939075484144
egrr,z925hpa,rmse,nhem,ob,--,--,42,169,10.806773311873648
egrr,z925hpa,rmse,nhem,ob,--,--,48,169,11.468869679918502
egrr,z925hpa,rmse,nhem,ob,--,--,60,169,13.208660386034294
egrr,z925hpa,rmse,nhem,ob,--,--,72,169,15.61001336338493
egrr,z925hpa,rmse,nhem,ob,--,--,84,169,18.59416031255566
egrr,z925hpa,rmse,nhem,ob,--,--,96,169,22.448018371434117
egrr,z925hpa,rmse,nhem,ob,--,--,108,169,27.029838230412377
egrr,z925hpa,rmse,nhem,ob,--,--,120,169,31.690925584335247
egrr,z925hpa,rmse,nhem,ob,--,--,132,169,36.55431810530891
egrr,z925hpa,rmse,nhem,ob,--,--,144,169,41.50499324809613
egrr,z925hpa,rmse,tropics,ob,--,--,0,169,9.042899739944296
egrr,z925hpa,rmse,tropics,ob,--,--,6,169,10.108853357057066
egrr,z925hpa,rmse,tropics,ob,--,--,12,169,9.768578220278373
egrr,z925hpa,rmse,tropics,ob,--,--,18,169,10.069782887113982
egrr,z925hpa,rmse,tropics,ob,--,--,24,169,9.741739531969662
egrr,z925hpa,rmse,tropics,ob,--,--,30,169,10.027982844113899
egrr,z925hpa,rmse,tropics,ob,--,--,36,169,10.011053891394138
egrr,z925hpa,rmse,tropics,ob,--,--,42,169,10.280289643162387
egrr,z925hpa,rmse,tropics,ob,--,--,48,169,10.286918026132948
egrr,z925hpa,rmse,tropics,ob,--,--,60,169,10.729438333472848
egrr,z925hpa,rmse,tropics,ob,--,--,72,169,11.062190460358716
egrr,z925hpa,rmse,tropics,ob,--,--,84,169,11.385828934941522
egrr,z925hpa,rmse,tropics,ob,--,--,96,169,11.75952382682614
egrr,z925hpa,rmse,tropics,ob,--,--,108,169,12.071001957299403
egrr,z925hpa,rmse,tropics,ob,--,--,120,169,12.301361715801642
egrr,z925hpa,rmse,tropics,ob,--,--,132,169,12.669870870995807
egrr,z925hpa,rmse,tropics,ob,--,--,144,169,13.029904157862708
egrr,z925hpa,rmse,shem,ob,--,--,0,169,6.6188548907242035
egrr,z925hpa,rmse,shem,ob,--,--,6,169,7.636942405185497
egrr,z925hpa,rmse,shem,ob,--,--,12,169,7.7758835495981105
egrr,z925hpa,rmse,shem,ob,--,--,18,169,8.524096677351709
egrr,z925hpa,rmse,shem,ob,--,--,24,169,8.748971472999225
egrr,z925hpa,rmse,shem,ob,--,--,30,169,9.422934803785358
egrr,z925hpa,rmse,shem,ob,--,--,36,169,9.787546215209508
egrr,z925hpa,rmse,shem,ob,--,--,42,169,10.606365195261102
egrr,z925hpa,rmse,shem,ob,--,--,48,169,11.157610428834273
egrr,z925hpa,rmse,shem,ob,--,--,60,169,12.74958333167593
egrr,z925hpa,rmse,shem,ob,--,--,72,169,14.657148522532015
egrr,z925hpa,rmse,shem,ob,--,--,84,169,16.92407522539237
egrr,z925hpa,rmse,shem,ob,--,--,96,169,19.161913060944794
egrr,z925hpa,rmse,shem,ob,--,--,108,169,22.216932271374095
egrr,z925hpa,rmse,shem,ob,--,--,120,169,25.13961373985791
egrr,z925hpa,rmse,shem,ob,--,--,132,169,28.893745929963462
egrr,z925hpa,rmse,shem,ob,--,--,144,169,32.58632569248817
egrr,z925hpa,sd,nhem,ob,--,--,0,169,7.120628432105462
egrr,z925hpa,sd,nhem,ob,--,--,6,169,7.635652687930311
egrr,z925hpa,sd,nhem,ob,--,--,12,169,7.870305932293609
egrr,z925hpa,sd,nhem,ob,--,--,18,169,8.39487136711401
egrr,z925hpa,sd,nhem,ob,--,--,24,169,8.692622421363824
egrr,z925hpa,sd,nhem,ob,--,--,30,169,9.402475690934194
egrr,z925hpa,sd,nhem,ob,--,--,36,169,9.835957398796591
egrr,z925hpa,sd,nhem,ob,--,--,42,169,10.708551000420147
egrr,z925hpa,sd,nhem,ob,--,--,48,169,11.366435207779373
egrr,z925hpa,sd,nhem,ob,--,--,60,169,13.076349095012327
egrr,z925hpa,sd,nhem,ob,--,--,72,169,15.426274911605859
egrr,z925hpa,sd,nhem,ob,--,--,84,169,18.34721398881944
egrr,z925hpa,sd,nhem,ob,--,--,96,169,22.121603605295387
egrr,z925hpa,sd,nhem,ob,--,--,108,169,26.593724407457962
egrr,z925hpa,sd,nhem,ob,--,--,120,169,31.140508535687093
egrr,z925hpa,sd,nhem,ob,--,--,132,169,35.90157738968978
egrr,z925hpa,sd,nhem,ob,--,--,144,169,40.70496861599053
egrr,z925hpa,sd,tropics,ob,--,--,0,169,8.892773376781202
egrr,z925hpa,sd,tropics,ob,--,--,6,169,10.008735499888813
egrr,z925hpa,sd,tropics,ob,--,--,12,169,9.556155814145887
egrr,z925hpa,sd,tropics,ob,--,--,18,169,9.898881354118776
