centre,par,sc,dom,ref,d,t,s,n,v
egrr,z925hpa,rmse,nhem,ob,--,--,24,169,8.805068561823406
egrr,z925hpa,rmse,nhem,ob,--,--,30,169,9.47077168786792
egrr,z925hpa,rmse,nhem,ob,--,--,36,169,9.974539197014833
egrr,z925hpa,rmse,nhem,ob,--,--,42,169,10.818566007293182
egrr,z925hpa,rmse,nhem,ob,--,--,48,169,11.517260150439789
egrr,z925hpa,rmse,nhem,ob,--,--,60,169,13.322274548314192
egrr,z925hpa,rmse,nhem,ob,--,--,72,169,15.712583647101297
egrr,z925hpa,rmse,nhem,ob,--,--,84,169,18.672110917003927
egrr,z925hpa,rmse,nhem,ob,--,--,96,169,22.376128918375823
egrr,z925hpa,rmse,nhem,ob,--,--,108,169,26.937537174817447
egrr,z925hpa,rmse,nhem,ob,--,--,120,169,31.529067427857985
egrr,z925hpa,rmse,nhem,ob,--,--,132,169,36.27095260626388
egrr,z925hpa,rmse,nhem,ob,--,--,144,169,41.23777544334869
egrr,z925hpa,rmse,tropics,ob,--,--,0,169,9.187212089733828
egrr,z925hpa,rmse,tropics,ob,--,--,6,169,10.32361450307186
egrr,z925hpa,rmse,tropics,ob,--,--,12,169,10.07585726611115
egrr,z925hpa,rmse,tropics,ob,--,--,18,169,10.285088096068161
egrr,z925hpa,rmse,tropics,ob,--,--,24,169,9.974039187905973
egrr,z925hpa,rmse,tropics,ob,--,--,30,169,10.272838317136843
egrr,z925hpa,rmse,tropics,ob,--,--,36,169,10.249128407761553
egrr,z925hpa,rmse,tropics,ob,--,--,42,169,10.418669987062797
egrr,z925hpa,rmse,tropics,ob,--,--,48,169,10.420798092752861
egrr,z925hpa,rmse,tropics,ob,--,--,60,169,10.885050834178802
egrr,z925hpa,rmse,tropics,ob,--,--,72,169,11.173703434269092
egrr,z925hpa,rmse,tropics,ob,--,--,84,169,11.50746716939796
egrr,z925hpa,rmse,tropics,ob,--,--,96,169,11.91069294060522
egrr,z925hpa,rmse,tropics,ob,--,--,108,169,12.22248033425077
egrr,z925hpa,rmse,tropics,ob,--,--,120,169,12.523759752334229
egrr,z925hpa,rmse,tropics,ob,--,--,132,169,12.776174093274843
egrr,z925hpa,rmse,tropics,ob,--,--,144,169,13.137417361114204
egrr,z925hpa,rmse,shem,ob,--,--,0,169,6.786381004751461
egrr,z925hpa,rmse,shem,ob,--,--,6,169,7.775668511290737
egrr,z925hpa,rmse,shem,ob,--,--,12,169,7.983032714363224
egrr,z925hpa,rmse,shem,ob,--,--,18,169,8.594733950008512
egrr,z925hpa,rmse,shem,ob,--,--,24,169,8.875230252361774
egrr,z925hpa,rmse,shem,ob,--,--,30,169,9.614507139822633
egrr,z925hpa,rmse,shem,ob,--,--,36,169,10.031542977971649
egrr,z925hpa,rmse,shem,ob,--,--,42,169,10.798658201582725
egrr,z925hpa,rmse,shem,ob,--,--,48,169,11.280994463175599
egrr,z925hpa,rmse,shem,ob,--,--,60,169,12.87030634915071
egrr,z925hpa,rmse,shem,ob,--,--,72,169,14.983690543850724
egrr,z925hpa,rmse,shem,ob,--,--,84,169,17.134214767037374
egrr,z925hpa,rmse,shem,ob,--,--,96,169,19.382435140918577
egrr,z925hpa,rmse,shem,ob,--,--,108,169,22.314825128770373
egrr,z925hpa,rmse,shem,ob,--,--,120,169,25.53777966497251
egrr,z925hpa,rmse,shem,ob,--,--,132,169,29.309440615167418
egrr,z925hpa,rmse,shem,ob,--,--,144,169,33.20076758957546
egrr,z925hpa,sd,nhem,ob,--,--,0,169,7.2088681629587015
egrr,z925hpa,sd,nhem,ob,--,--,6,169,7.722114130976328
egrr,z925hpa,sd,nhem,ob,--,--,12,169,7.9516815432392125
egrr,z925hpa,sd,nhem,ob,--,--,18,169,8.451088152055732
egrr,z925hpa,sd,nhem,ob,--,--,24,169,8.757738914502868
egrr,z925hpa,sd,nhem,ob,--,--,30,169,9.419495613219684
egrr,z925hpa,sd,nhem,ob,--,--,36,169,9.911167496493437
egrr,z925hpa,sd,nhem,ob,--,--,42,169,10.741340361846222
egrr,z925hpa,sd,nhem,ob,--,--,48,169,11.435859336734508
egrr,z925hpa,sd,nhem,ob,--,--,60,169,13.213683865153843
egrr,z925hpa,sd,nhem,ob,--,--,72,169,15.564957741394581
egrr,z925hpa,sd,nhem,ob,--,--,84,169,18.46313029349823
egrr,z925hpa,sd,nhem,ob,--,--,96,169,22.07574640514965
egrr,z925hpa,sd,nhem,ob,--,--,108,169,26.503512471077638
egrr,z925hpa,sd,nhem,ob,--,--,120,169,30.95289494633033
egrr,z925hpa,sd,nhem,ob,--,--,132,169,35.5887931407481
egrr,z925hpa,sd,nhem,ob,--,--,144,169,40.425168024206215
egrr,z925hpa,sd,tropics,ob,--,--,0,169,8.953829988884106
egrr,z925hpa,sd,tropics,ob,--,--,6,169,10.116959344459577
egrr,z925hpa,sd,tropics,ob,--,--,12,169,9.724561252466094
egrr,z925hpa,sd,tropics,ob,--,--,18,169,9.999235344791904
