centre,par,sc,dom,ref,d,t,s,n,v
lfpw,z850hpa,me,nhem,ob,--,--,60,--,1.02
lfpw,z850hpa,me,nhem,ob,--,--,72,--,2.16
lfpw,z850hpa,me,nhem,ob,--,--,84,--,2.09
lfpw,z850hpa,me,nhem,ob,--,--,96,--,2.66
lfpw,z850hpa,me,nhem,ob,--,--,108,--,2.59
lfpw,z850hpa,me,nhem,ob,--,--,120,--,3.24
lfpw,z850hpa,me,nhem,ob,--,--,132,--,3.07
lfpw,z850hpa,me,nhem,ob,--,--,144,--,4.17
lfpw,z850hpa,me,nhem,ob,--,--,156,--,3.76
lfpw,z850hpa,me,nhem,ob,--,--,168,--,4.85
lfpw,z850hpa,me,nhem,ob,--,--,180,--,4.44
lfpw,z850hpa,me,nhem,ob,--,--,192,--,5.35
lfpw,z850hpa,me,nhem,ob,--,--,204,--,5.22
lfpw,z850hpa,me,nhem,ob,--,--,216,--,6.39
lfpw,z850hpa,me,nhem,ob,--,--,228,--,6.01
lfpw,z850hpa,me,nhem,ob,--,--,240,--,7.21
lfpw,z850hpa,me,tropics,ob,--,--,0,--,-2.10
lfpw,z850hpa,me,tropics,ob,--,--,12,--,-1.39
lfpw,z850hpa,me,tropics,ob,--,--,24,--,-1.55
lfpw,z850hpa,me,tropics,ob,--,--,36,--,-1.19
lfpw,z850hpa,me,tropics,ob,--,--,48,--,-.93
lfpw,z850hpa,me,tropics,ob,--,--,60,--,-1.23
lfpw,z850hpa,me,tropics,ob,--,--,72,--,-.91
lfpw,z850hpa,me,tropics,ob,--,--,84,--,-1.67
lfpw,z850hpa,me,tropics,ob,--,--,96,--,-1.69
lfpw,z850hpa,me,tropics,ob,--,--,108,--,-2.01
lfpw,z850hpa,me,tropics,ob,--,--,120,--,-1.95
lfpw,z850hpa,me,tropics,ob,--,--,132,--,-1.95
lfpw,z850hpa,me,tropics,ob,--,--,144,--,-1.59
lfpw,z850hpa,me,tropics,ob,--,--,156,--,-1.79
lfpw,z850hpa,me,tropics,ob,--,--,168,--,-1.20
lfpw,z850hpa,me,tropics,ob,--,--,180,--,-1.31
lfpw,z850hpa,me,tropics,ob,--,--,192,--,-1.07
lfpw,z850hpa,me,tropics,ob,--,--,204,--,-1.45
lfpw,z850hpa,me,tropics,ob,--,--,216,--,-1.47
