centre,par,sc,dom,ref,d,t,s,n,v
edzw,mslp,me,tropics,era5,--,--,138,171,-0.330678
edzw,mslp,mae,tropics,era5,--,--,138,171,0.772391
edzw,mslp,sd,tropics,era5,--,--,138,171,1.01881
edzw,mslp,rmse,tropics,era5,--,--,138,171,1.08379
edzw,mslp,me,tropics,era5,--,--,144,170,-0.253114
edzw,mslp,mae,tropics,era5,--,--,144,170,0.770796
edzw,mslp,sd,tropics,era5,--,--,144,170,1.02239
edzw,mslp,rmse,tropics,era5,--,--,144,170,1.06992
edzw,mslp,me,tropics,era5,--,--,150,170,-0.342932
edzw,mslp,mae,tropics,era5,--,--,150,170,0.806286
edzw,mslp,sd,tropics,era5,--,--,150,170,1.06808
edzw,mslp,rmse,tropics,era5,--,--,150,170,1.13958
edzw,mslp,me,tropics,era5,--,--,156,169,-0.24922
edzw,mslp,mae,tropics,era5,--,--,156,169,0.809434
edzw,mslp,sd,tropics,era5,--,--,156,169,1.07765
edzw,mslp,rmse,tropics,era5,--,--,156,169,1.12826
edzw,mslp,me,tropics,era5,--,--,162,169,-0.332759
edzw,mslp,mae,tropics,era5,--,--,162,169,0.843639
edzw,mslp,sd,tropics,era5,--,--,162,169,1.11981
edzw,mslp,rmse,tropics,era5,--,--,162,169,1.19098
edzw,mslp,me,tropics,era5,--,--,168,168,-0.242271
edzw,mslp,mae,tropics,era5,--,--,168,168,0.838381
edzw,mslp,sd,tropics,era5,--,--,168,168,1.11718
edzw,mslp,rmse,tropics,era5,--,--,168,168,1.17095
edzw,mslp,me,tropics,era5,--,--,174,168,-0.329587
edzw,mslp,mae,tropics,era5,--,--,174,168,0.886399
edzw,mslp,sd,tropics,era5,--,--,174,168,1.17703
edzw,mslp,rmse,tropics,era5,--,--,174,168,1.2513
