centre,par,sc,dom,ref,d,t,s,n,v
edzw,mslp,me,tropics,era5,--,--,78,176,-0.262958
edzw,mslp,mae,tropics,era5,--,--,78,176,0.613276
edzw,mslp,sd,tropics,era5,--,--,78,176,0.794636
edzw,mslp,rmse,tropics,era5,--,--,78,176,0.842095
edzw,mslp,me,tropics,era5,--,--,84,175,-0.327223
edzw,mslp,mae,tropics,era5,--,--,84,175,0.639092
edzw,mslp,sd,tropics,era5,--,--,84,175,0.831047
edzw,mslp,rmse,tropics,era5,--,--,84,175,0.899258
edzw,mslp,me,tropics,era5,--,--,90,175,-0.28322
edzw,mslp,mae,tropics,era5,--,--,90,175,0.646592
edzw,mslp,sd,tropics,era5,--,--,90,175,0.842183
edzw,mslp,rmse,tropics,era5,--,--,90,175,0.895025
edzw,mslp,me,tropics,era5,--,--,96,174,-0.316902
edzw,mslp,mae,tropics,era5,--,--,96,174,0.673877
edzw,mslp,sd,tropics,era5,--,--,96,174,0.877523
edzw,mslp,rmse,tropics,era5,--,--,96,174,0.940287
edzw,mslp,me,tropics,era5,--,--,102,174,-0.315562
edzw,mslp,mae,tropics,era5,--,--,102,174,0.677565
edzw,mslp,sd,tropics,era5,--,--,102,174,0.883494
edzw,mslp,rmse,tropics,era5,--,--,102,174,0.945847
edzw,mslp,me,tropics,era5,--,--,108,173,-0.328897
edzw,mslp,mae,tropics,era5,--,--,108,173,0.70685
edzw,mslp,sd,tropics,era5,--,--,108,173,0.922727
edzw,mslp,rmse,tropics,era5,--,--,108,173,0.988176
edzw,mslp,me,tropics,era5,--,--,114,173,-0.349764
edzw,mslp,mae,tropics,era5,--,--,114,173,0.716598
edzw,mslp,sd,tropics,era5,--,--,114,173,0.934066
edzw,mslp,rmse,tropics,era5,--,--,114,173,1.00602
edzw,mslp,me,tropics,era5,--,--,120,172,-0.327571
edzw,mslp,mae,tropics,era5,--,--,120,172,0.727283
edzw,mslp,sd,tropics,era5,--,--,120,172,0.955322
edzw,mslp,rmse,tropics,era5,--,--,120,172,1.02012
edzw,mslp,me,tropics,era5,--,--,126,172,-0.372691
edzw,mslp,mae,tropics,era5,--,--,126,172,0.748663
edzw,mslp,sd,tropics,era5,--,--,126,172,0.981165
edzw,mslp,rmse,tropics,era5,--,--,126,172,1.05985
edzw,mslp,me,tropics,era5,--,--,132,171,-0.316066
edzw,mslp,mae,tropics,era5,--,--,132,171,0.75087
edzw,mslp,sd,tropics,era5,--,--,132,171,0.990893
edzw,mslp,rmse,tropics,era5,--,--,132,171,1.05301
edzw,mslp,me,tropics,era5,--,--,138,171,-0.388249
edzw,mslp,mae,tropics,era5,--,--,138,171,0.787519
edzw,mslp,sd,tropics,era5,--,--,138,171,1.03596
edzw,mslp,rmse,tropics,era5,--,--,138,171,1.11939
edzw,mslp,me,tropics,era5,--,--,144,170,-0.307155
edzw,mslp,mae,tropics,era5,--,--,144,170,0.784151
edzw,mslp,sd,tropics,era5,--,--,144,170,1.03684
edzw,mslp,rmse,tropics,era5,--,--,144,170,1.09908
edzw,mslp,me,tropics,era5,--,--,150,170,-0.400022
edzw,mslp,mae,tropics,era5,--,--,150,170,0.826297
edzw,mslp,sd,tropics,era5,--,--,150,170,1.08895
edzw,mslp,rmse,tropics,era5,--,--,150,170,1.17845
edzw,mslp,me,tropics,era5,--,--,156,169,-0.301237
edzw,mslp,mae,tropics,era5,--,--,156,169,0.818838
edzw,mslp,sd,tropics,era5,--,--,156,169,1.08742
edzw,mslp,rmse,tropics,era5,--,--,156,169,1.15163
edzw,mslp,me,tropics,era5,--,--,162,169,-0.390998
edzw,mslp,mae,tropics,era5,--,--,162,169,0.859339
edzw,mslp,sd,tropics,era5,--,--,162,169,1.1361
edzw,mslp,rmse,tropics,era5,--,--,162,169,1.22437
edzw,mslp,me,tropics,era5,--,--,168,168,-0.295419
edzw,mslp,mae,tropics,era5,--,--,168,168,0.849739
edzw,mslp,sd,tropics,era5,--,--,168,168,1.12945
edzw,mslp,rmse,tropics,era5,--,--,168,168,1.19599
